-4.4166531297379255, 55.891305351440934
-4.451553024149881, 55.8906959139731
-4.453668169265757, 55.89727993900254
-4.4727044753086425, 55.90505592788936
-4.47376204786658, 55.908647244103946
-4.4801074832142085, 55.91702577859709
-4.489625636235651, 55.915227002742924
-4.499143789257094, 55.91642126388748
-4.5023165069309075, 55.91163142013787
-4.518180095299979, 55.91282371217914
-4.531928538553173, 55.91102362358945
-4.539331546458739, 55.908626896703296
-4.550964844596058, 55.9152079680778
-4.559954211338531, 55.919395430313024
-4.564713287849253, 55.91640091648683
-4.565770860407191, 55.910115210605625
-4.575289013428634, 55.90741852365184
-4.595382892029456, 55.912799754755795
-4.60437225877193, 55.910402535593825
-4.619707060862032, 55.909200562128056
-4.622879778535846, 55.905009325778195
-4.635570649231102, 55.90500538757161
-4.637685794346979, 55.90919498300207
-4.649319092484298, 55.91134885381596
-4.658837245505739, 55.91756892292087
-4.666059095149067, 55.917558367858724
-4.672791327867422, 55.915824197128735
-4.676463454804708, 55.918594388155746
-4.683807708679277, 55.91893852542031
-4.689927920241419, 55.916165295653656
-4.705228449146772, 55.919278294496635
-4.714408766489985, 55.91373278456947
-4.7266491896142675, 55.916153900379996
-4.740113655050979, 55.918921052667365
-4.752966099331476, 55.91995631327947
-4.762758437830903, 55.91926044190124
-4.76826662823683, 55.917180234694406
-4.776834924423828, 55.91405982892354
-4.776222903267614, 55.90886377405531
-4.7817310936735415, 55.901933738378325
-4.786627262923255, 55.89257897838748
-4.777446945580042, 55.88218933762699
-4.76826662823683, 55.87214611318579
-4.756026205112547, 55.86833933209808
-4.747151898347442, 55.85898884533486
-4.770102691705473, 55.85309264586078
-4.771326734017901, 55.84789602122886
-4.787239284079469, 55.84338767112608
-4.790911411016753, 55.83472612361629
-4.779895030204899, 55.83611520747558
-4.761534395518474, 55.830578244003654
-4.745009824300692, 55.82261579653297
-4.724201104989412, 55.81846525802315
-4.723589083833197, 55.80772654204617
-4.708288554927844, 55.798031633136546
-4.695436110647346, 55.79249296037357
-4.6942120683349176, 55.78833634438447
-4.680747602898206, 55.778294449391865
-4.673403349023636, 55.76825065518698
-4.674015370179851, 55.75543306145176
-4.677687497117136, 55.744346599706894
-4.66361101052421, 55.73811547414778
-4.644638354681572, 55.7315394516392
-4.625053677682718, 55.73258477807638
-4.60608102184008, 55.73882615938178
-4.585884323685013, 55.75372832851207
-4.58404826021637, 55.7596179757038
-4.593840598715797, 55.76134701856064
-4.5907804929347265, 55.76689062927553
-4.567523688998588, 55.766205013643585
-4.5424308215938085, 55.76829129832971
-4.536922631187881, 55.77626058296459
-4.5271302926884545, 55.780940242014736
-4.521010081126313, 55.77280135772354
-4.506321573377173, 55.773498748471596
-4.484288811753464, 55.77731616514806
-4.484288811753464, 55.782165993618214
-4.470212325160539, 55.78147752916786
-4.456135838567612, 55.77282148937367
-4.453687753942756, 55.76866525322702
-4.461032007817326, 55.766584476256504
-4.46898828284811, 55.759307264575305
-4.467764240535681, 55.75237931803182
-4.459807965504897, 55.744067795344655
-4.46164402897354, 55.739217397110814
-4.4549117962551845, 55.739219486244316
-4.451239669317899, 55.74233837264536
-4.438387225037403, 55.74130311203324
-4.442059351974687, 55.730736274767324
-4.416354463413692, 55.74027070023955
-4.412682336476408, 55.736114843935354
-4.416048452835586, 55.72901226482301
-4.401665955664553, 55.7302291850894
-4.3992178710396965, 55.721915953111186
-4.405950103758052, 55.7191425334233
-4.412070315320194, 55.718101385253135
-4.410234251851551, 55.713252126546664
-4.401665955664553, 55.71048345488947
-4.393097659477555, 55.71152536274455
-4.3912615960089125, 55.71325801410472
-4.3820812786657, 55.71118236500735
-4.370452876697631, 55.710839557191385
-4.358212453573349, 55.710843355615935
-4.34964415738635, 55.71257809610961
-4.346584051605279, 55.717428874185906
-4.334955649637211, 55.719510980605016
-4.3355676707934245, 55.711889631659254
-4.329447459231283, 55.70634886976278
-4.318431078419429, 55.70427379042909
-4.3037425706702885, 55.702199850622776
-4.308026718763788, 55.69700227638472
-4.295174274483291, 55.691463603621756
-4.2719174705471525, 55.69112440430911
-4.258453005110441, 55.686971586744555
-4.24498853967373, 55.69078634452383
-4.218671629956521, 55.68906242954014
-4.213163439550594, 55.69564604889783
-4.203371101051168, 55.69807400187255
-4.196638868332812, 55.706043666349885
-4.188682593302028, 55.71436012698897
-4.191130677926885, 55.720248444732114
-4.191436688504992, 55.726830259838145
-4.189906635614457, 55.734105477346446
-4.182562381739887, 55.742768164383605
-4.170321958615603, 55.7497002891941
-4.159305577803749, 55.75178220569198
-4.159917598959963, 55.768756415416306
-4.166649831678319, 55.77013999155999
-4.173382064396674, 55.767539780031754
-4.191130677926885, 55.77117164366877
-4.199086952957669, 55.77601900316297
-4.193578762551741, 55.77983129196629
-4.1874585509896, 55.784683019648725
-4.1874585509896, 55.79126492971537
-4.194802804864169, 55.7950732301729
-4.206431206832239, 55.794896413509925
-4.221731735737592, 55.79610412259677
-4.233972158861875, 55.792982577298545
-4.234584180018089, 55.79783221584748
-4.233360137705661, 55.808225085268845
-4.24498853967373, 55.80891430940411
-4.258453005110441, 55.81687770648093
-4.257840983954227, 55.82276697383021
-4.271305449390939, 55.83038395458774
-4.269469385922296, 55.835580769140876
-4.291502147546005, 55.84180942572402
-4.298234380264361, 55.83938242235544
-4.3037425706702885, 55.838687880425795
-4.306802676451359, 55.84180467769333
-4.315982993794572, 55.84284107783281
-4.323939268825356, 55.84318502517614
-4.339239797730709, 55.84664444033842
-4.356376390104706, 55.84559987358615
-4.372288940166274, 55.84490210299564
